You saved the newsletter queue.,Ви зберегли чергу бюлетеня.,module,Magento_Newsletter
Newsletter Subscribers,Інформаційний бюлетень для передплатників,module,Magento_Newsletter
Newsletter,Розсилка,module,Magento_Newsletter
Subscribers,передплатники,module,Magento_Newsletter
Please select one or more subscribers.,"Будь ласка, виберіть один або більше абонентів.",module,Magento_Newsletter
Total of %1 record(s) were deleted.,"Всього %1 записи (їй), були видалені.",module,Magento_Newsletter
A total of %1 record(s) were updated.,Загалом %1 запис(и/ів) було оновлено.,module,Magento_Newsletter
The newsletter template has been deleted.,Шаблон бюлетень був видалений.,module,Magento_Newsletter
We can't delete this template right now.,Ми не можемо видалити цей шаблон прямо зараз.,module,Magento_Newsletter
Edit Template,змінити шаблон,module,Magento_Newsletter
New Template,новий шаблон,module,Magento_Newsletter
Create Newsletter Template,Створити інформаційний бюлетень шаблон,module,Magento_Newsletter
The newsletter template has been saved.,Шаблон бюлетень був збережений.,module,Magento_Newsletter
Something went wrong while saving this template.,Щось пішло не так при збереженні цього шаблону.,module,Magento_Newsletter
Newsletter Subscription,Подписки на новости,module,Magento_Newsletter
Something went wrong while saving your subscription.,Щось пішло не так при збереженні підписки.,module,Magento_Newsletter
We saved the subscription.,Ми зберегли Вашу підписку.,module,Magento_Newsletter
We removed the subscription.,Ми видалили підписку.,module,Magento_Newsletter
Your subscription has been confirmed.,Ваша підписка була підтверджена.,module,Magento_Newsletter
This is an invalid subscription confirmation code.,Це неправильний код підтвердження підписки.,module,Magento_Newsletter
This is an invalid subscription ID.,Це неприпустимий Ідентифікатор підписки.,module,Magento_Newsletter
This email address is already assigned to another user.,Ця електронна адреса вже призначений іншому користувачеві.,module,Magento_Newsletter
"Sorry, but the administrator denied subscription for guests. Please <a href=""%1"">register</a>.","Вибачте, але адміністратор відмовлено підписки для гостей. Будь ласка, <a href=""%1""> зареєструватися </a>.",module,Magento_Newsletter
Please enter a valid email address.,"Будь ласка, введіть дійсну адресу електронної пошти.",module,Magento_Newsletter
The confirmation request has been sent.,Запит підтвердження був відправлений.,module,Magento_Newsletter
Thank you for your subscription.,Дякуємо Вам за підписку.,module,Magento_Newsletter
There was a problem with the subscription: %1,Існував проблема з підпискою: %1,module,Magento_Newsletter
Something went wrong with the subscription.,Щось пішло не так з підпискою.,module,Magento_Newsletter
You unsubscribed.,Ви відписалися.,module,Magento_Newsletter
Something went wrong while unsubscribing you.,Щось пішло не так в той час як відписку вас.,module,Magento_Newsletter
Sent,Надісланий,module,Magento_Newsletter
Cancelled,скасований,module,Magento_Newsletter
Not Sent,Чи не відправлено,module,Magento_Newsletter
Sending,Відправлення,module,Magento_Newsletter
Paused,припинено,module,Magento_Newsletter
There are no subscribers selected.,"Там немає абонентів, обраних.",module,Magento_Newsletter
You selected an invalid queue.,Ви вибрали невірні черзі.,module,Magento_Newsletter
We cannot mark as received subscriber.,Ми не можемо маркувати як отриманий абонент.,module,Magento_Newsletter
Duplicate template code,Дублікат код шаблону,module,Magento_Newsletter
"Follow this link to unsubscribe <!-- This tag is for unsubscribe link  --><a href=""{{var subscriber.getUnsubscriptionLink()}}"">{{var subscriber.getUnsubscriptionLink()}}</a>","Перейдіть за цим посиланням, щоб скасувати підписку <! - Цей тег для відписки посилання -> <a href=""{{var subscriber.getUnsubscriptionLink()}}""> {{вар subscriber.getUnsubscriptionLink ()}} </a>",module,Magento_Newsletter
No such entity with %fieldName = %fieldValue,Немає такої юридичної особи з %fieldName = %fieldValue,module,Magento_Newsletter
Choose Store View:,Виберіть магазин Вид:,module,Magento_Newsletter
Newsletter Message Preview,Інформаційний бюлетень Перегляд повідомлення,module,Magento_Newsletter
Add to Queue,Додати в чергу,module,Magento_Newsletter
Are you sure that you want to strip all tags?,"Ви впевнені, що ви хочете, щоб позбавити все теги?",module,Magento_Newsletter
Please enter a new template name.,"Будь ласка, введіть ім'я нового шаблону.",module,Magento_Newsletter
 Copy, копія,module,Magento_Newsletter
Are you sure you want to delete this template?,"Ви впевнені, що хочете видалити цей шаблон?",module,Magento_Newsletter
Sign Up for Our Newsletter:,Підпишіться на нашу інформаційну стрічку:,module,Magento_Newsletter
Enter your email address,Введіть адресу вашої електронної пошти,module,Magento_Newsletter
Subscribe,Підписатись,module,Magento_Newsletter
Make Check payable to:,Зробити чек на:,module,Magento_OfflinePayments
Send Check to:,Надіслати на перевірку:,module,Magento_OfflinePayments
Purchase Order Number,Номер замовлення на поставку,module,Magento_OfflinePayments
Make Check payable to: %1,Зробити чек на: %1,module,Magento_OfflinePayments
Purchase Order Number: %1,Номер замовлення: %1,module,Magento_OfflinePayments
Make Check payable to,Зробити чек на,module,Magento_OfflinePayments
Send Check to,Надіслати Перевірте,module,Magento_OfflinePayments
Country,Країна,module,Magento_OfflineShipping
Region/State,Регіон/Штат,module,Magento_OfflineShipping
Zip/Postal Code,Zip / Поштовий індекс,module,Magento_OfflineShipping
Shipping Price,вартість доставки,module,Magento_OfflineShipping
Export CSV,експорт CSV,module,Magento_OfflineShipping
Store Pickup,магазин Pickup,module,Magento_OfflineShipping
Weight vs. Destination,Вага проти призначення,module,Magento_OfflineShipping
Price vs. Destination,Ціна проти призначення,module,Magento_OfflineShipping
# of Items vs. Destination,# З пунктів проти призначення,module,Magento_OfflineShipping
Weight (and above),Вага (і вище),module,Magento_OfflineShipping
Order Subtotal (and above),Замовити Разом (і вище),module,Magento_OfflineShipping
# of Items (and above),# З пунктів (і вище),module,Magento_OfflineShipping
Please correct Table Rate code type: %1.,Виправте прейскурант тип коду: %1.,module,Magento_OfflineShipping
Please correct Table Rate code for type %1: %2.,"Будь ласка, виправте прейскурант код для типу %1: %2.",module,Magento_OfflineShipping
None,Жоден,module,Magento_OfflineShipping
Per Order,на замовлення,module,Magento_OfflineShipping
Per Item,за одиницю,module,Magento_OfflineShipping
Unable to import data,Неможливо імпортувати дані,module,Magento_OfflineShipping
Something went wrong while importing table rates.,"Щось пішло не так, імпортуючи таблицю тарифів.",module,Magento_OfflineShipping
We couldn't import this file because of these errors: %1,Ми не могли імпортувати цей файл через ці помилки: %1,module,Magento_OfflineShipping
"Requested column ""%1"" cannot be resolved",Запитуваний стовпець '%1' не може бути вирішене,module,Magento_OfflineShipping
"Column ""%1"" not found",Колонка '%1' не найден,module,Magento_OfflineShipping
Please correct Table Rates format in the Row # %1.,"Будь ласка, виправте формат Таблиця Ціни в рядку # %1 .",module,Magento_OfflineShipping
"Please correct Country ""%1"" in the Row # %2.","Будь ласка, виправте Країну '%1' в рядку # %2.",module,Magento_OfflineShipping
"Please correct Region/State ""%1"" in the Row # %2.","Будь ласка, виправте Регіон / Штат '%1' в рядку # %2.",module,Magento_OfflineShipping
"Please correct %1 ""%2"" in the Row # %3 .","Будь ласка, виправте %1 ""%2"" в рядку # %3.",module,Magento_OfflineShipping
"Please correct Shipping Price ""%1"" in the Row # %2.","Будь ласка, виправте доставки Ціна '%1' в рядку # %2.",module,Magento_OfflineShipping
Duplicate Row # %1 (duplicates row # %2),Дублікат рядок #  %1(дублює рядки # %2),module,Magento_OfflineShipping
Please correct Table Rates File Format.,Виправте Таблиця Ціни Формат файлу.,module,Magento_OfflineShipping
No,Ні,module,Magento_OfflineShipping
For matching items only,Для порівняння тільки елементи,module,Magento_OfflineShipping
For shipment with matching items,Для відвантаження з відповідними пунктами,module,Magento_OfflineShipping
Export VCL for Varnish %1,Експорт VCL для лакової %1,module,Magento_PageCache
"Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.","Значення Ttl '%1' не є допустимим. Будь ласка, використовуйте тільки цифри дорівнюють або перевищують нуля.",module,Magento_PageCache
Built-in Cache,вбудований кеш,module,Magento_PageCache
Varnish Cache (Recommended),Varnish Cache (рекомендується),module,Magento_PageCache
We cannot retrieve the payment method model object.,Ми не можемо отримати об'єкт спосіб оплати моделі.,module,Magento_Payment
Month,Місяць,module,Magento_Payment
Year,Рік,module,Magento_Payment
We cannot retrieve the payment info model object.,Ми не можемо отримати об'єкт оплати Інформація про модель.,module,Magento_Payment
N/A,Н/Д,module,Magento_Payment
Credit Card Type,Тип Кредитної Картки,module,Magento_Payment
Credit Card Number,Номер Кредитної Картки,module,Magento_Payment
Switch/Solo/Maestro Issue Number,Switch / Solo / Maestro Редакція,module,Magento_Payment
Switch/Solo/Maestro Start Date,Switch / Solo / Maestro Дата початку,module,Magento_Payment
We cannot retrieve the transparent payment method model object.,Ми не можемо отримати прозорий об'єкт спосіб оплати моделі.,module,Magento_Payment
Command Executor for %1 is not defined.,Команда Кат %1 не визначений.,module,Magento_Payment
Command %1 does not exist.,Команда %1 не існує.,module,Magento_Payment
Transaction has been declined. Please try again later.,Угода була відхилена. Будь-ласка спробуйте пізніше.,module,Magento_Payment
Wrong gateway response format.,Неправильний формат відповіді шлюзу.,module,Magento_Payment
Validator for field %1 does not exist.,Контрольне поле %1 не існує.,module,Magento_Payment
Discount,Знижка,module,Magento_Payment
Shipping,Доставка,module,Magento_Payment
All Allowed Countries,Всі дозволені країни,module,Magento_Payment
Specific Countries,конкретні країни,module,Magento_Payment
The payment method you requested is not available.,"Спосіб оплати ви запросили, не є.",module,Magento_Payment
The payment disallows storing objects.,Оплата не дозволяє зберігати об'єкти.,module,Magento_Payment
We cannot retrieve the payment method code.,Ми не можемо отримати код методу оплати.,module,Magento_Payment
We cannot retrieve the payment information object instance.,Ми не можемо отримати примірник платіжної інформації об'єкта.,module,Magento_Payment
You can't use the payment type you selected to make payments to the billing country.,Ви не можете використовувати вибраний вами спосіб оплати для здійснення платежів в країні виставлення рахунку.,module,Magento_Payment
The order action is not available.,Дія порядку не є.,module,Magento_Payment
The authorize action is not available.,Дія авторизованим поза зоною досяжності.,module,Magento_Payment
The capture action is not available.,Дія захоплення поза зоною досяжності.,module,Magento_Payment
The refund action is not available.,Дія повернення поза зоною досяжності.,module,Magento_Payment
The void action is not available.,Дія Пустота поза зоною досяжності.,module,Magento_Payment
The payment review action is unavailable.,Дія оплати огляду недоступно.,module,Magento_Payment
The credit card number doesn't match the credit card type.,Номер кредитної картки не відповідає типу кредитної картки.,module,Magento_Payment
Invalid Credit Card Number,Неправильний номер кредитної картки,module,Magento_Payment
This credit card type is not allowed for this payment method.,Цей тип кредитної картки не допускається для даного способу оплати.,module,Magento_Payment
Please enter a valid credit card verification number.,"Будь ласка, введіть дійсний номер кредитної картки перевірки.",module,Magento_Payment
Please enter a valid credit card expiration date.,"Будь ласка, введіть коректну дату закінчення терміну дії кредитної картки.",module,Magento_Payment
 %1 class doesn't implement \Magento\Payment\Model\MethodInterface, %1 клас не реалізує \ Magento\n латіжний \ Model \ MethodInterface,module,Magento_Payment
Yes,Так,module,Magento_Payment
No,Ні,module,Magento_Payment
Failure #1,Провал # 1,module,Magento_Payment
Failure #2,Відмова # 2,module,Magento_Payment
Expiration Date,Дата Збігає,module,Magento_Payment
Card Verification Number,Номер Підтвердження Картки,module,Magento_Payment
 is not available. You still can process offline actions., недоступний. Ви все ще можете обробляти автономні дії.,module,Magento_Payment
Please Select,Виберіть будь ласка,module,Magento_Payment
We'll ask for your payment details before you place an order.,"Ми будемо просити ваші платіжні реквізити, перш ніж розмістити замовлення.",module,Magento_Payment
--Please Select--,"--Будь-ласка, Оберіть--",module,Magento_Payment
Card Verification Number Visual Reference,Номер карти Verification Візуальна Посилання,module,Magento_Payment
What is this?,Що це?,module,Magento_Payment
Credit Card Information,Дані Кредитної Картки,module,Magento_Payment
Billing Agreements,Білінгові умови,module,Magento_Paypal
ID,Ідентифікатор,module,Magento_Paypal
Email,Електронна пошта,module,Magento_Paypal
First Name,"Ім'я",module,Magento_Paypal
Last Name,Прізвище,module,Magento_Paypal
Status,Статус,module,Magento_Paypal
Created,створений,module,Magento_Paypal
N/A,Н/Д,module,Magento_Paypal
Updated,Оновлено,module,Magento_Paypal
Back,Назад,module,Magento_Paypal
Are you sure you want to do this?,Ви справді бажаєте це зробити?,module,Magento_Paypal
Cancel,Скасувати,module,Magento_Paypal
Billing Agreement # %1,Billing Угода № %1,module,Magento_Paypal
General Information,Загальна інформація,module,Magento_Paypal
Related Orders,пов'язані замовлення,module,Magento_Paypal
Order,Замовлення,module,Magento_Paypal
Purchased,куплений,module,Magento_Paypal
Bill-to Name,Білл до імені,module,Magento_Paypal
Ship-to Name,Судно-ім'я,module,Magento_Paypal
Order Total,Всього,module,Magento_Paypal
Purchase Point,Купівля точки,module,Magento_Paypal
Billing Agreement View,Угода про оплату Подивитися,module,Magento_Paypal
View Transaction Details,Переглянути подробиці угоди,module,Magento_Paypal
Reference Information,Довідкова інформація,module,Magento_Paypal
Transaction Information,інформація про транзакції,module,Magento_Paypal
PayPal Fee Information,PayPal Fee Інформація,module,Magento_Paypal
PayPal Settlement Reports,Звіти Розрахунково PayPal,module,Magento_Paypal
We are connecting to the PayPal SFTP server to retrieve new reports. Are you sure you want to continue?,"Ми підключаємося до сервера PayPal SFTP для отримання нових звітів. Ви впевнені, що хочете продовжити?",module,Magento_Paypal
button_label,BUTTON_LABEL,module,Magento_Paypal
Help,Допомога,module,Magento_Paypal
Configure,Налаштувати,module,Magento_Paypal
Close,Закрити,module,Magento_Paypal
Learn More,Дізнатись більше,module,Magento_Paypal
View Demo,демо,module,Magento_Paypal
See terms,див терміни,module,Magento_Paypal
You will be redirected to the PayPal website.,Ви будете перенаправлені на сайт PayPal.,module,Magento_Paypal
You will be redirected to the PayPal website when you place an order.,"Ви будете перенаправлені на сайт PayPal, коли ви розміщуєте замовлення.",module,Magento_Paypal
Incl. Tax,З податками,module,Magento_Paypal
Billing Information,Платіжна інформація,module,Magento_Paypal
Shipping Information,Інформація Доставка,module,Magento_Paypal
Invalid block type,Невірний тип блоку,module,Magento_Paypal
Please specify the correct billing agreement ID and try again.,"Будь ласка, вкажіть правильний платіжний ідентифікатор угоди і спробуйте ще раз.",module,Magento_Paypal
You canceled the billing agreement.,Ви скасували угоду фактури.,module,Magento_Paypal
We can't cancel the billing agreement.,Ми не можемо скасувати угоду фактури.,module,Magento_Paypal
You deleted the billing agreement.,Ви видалили угоду фактури.,module,Magento_Paypal
We can't delete the billing agreement.,Ми не можемо видалити угоду фактури.,module,Magento_Paypal
Reports,Звіти,module,Magento_Paypal
Sales,Продажі,module,Magento_Paypal
View Transaction,Перегляд транзакцій,module,Magento_Paypal
We found nothing to fetch because of an empty configuration.,Ми нічого не знайшли для вилучення через порожній конфігурації.,module,Magento_Paypal
"We fetched %1 report rows from ""%2@%3 .""","Ми принесли %1 рядка звіту з ""%2@%3"".",module,Magento_Paypal
"We can't fetch reports from ""%1@%2.""","Ми не можемо отримувати звіти від "" %1@%2.""",module,Magento_Paypal
"The billing agreement ""%1"" has been canceled.",Угода білінг '%1' було скасовано.,module,Magento_Paypal
"The billing agreement ""%1"" has been created.",Угода білінг '%1' було створено.,module,Magento_Paypal
We couldn't finish the billing agreement wizard.,Ми не змогли завершити роботу майстра білінг угоди.,module,Magento_Paypal
We can't start the billing agreement wizard.,Ми не можемо запустити майстер білінг угоди.,module,Magento_Paypal
Billing Agreement # %1,Billing Угода № %1,module,Magento_Paypal
We can't initialize Express Checkout.,Ми не можемо ініціювати Експрес Checkout.,module,Magento_Paypal
PayPal Express Checkout Token does not exist.,PayPal кур'єрська Токен не існує.,module,Magento_Paypal
A wrong PayPal Express Checkout Token is specified.,Неправильно PayPal кур'єрська Токен вказано.,module,Magento_Paypal
Express Checkout and Order have been canceled.,Експрес замовлення і замовлення було скасовано.,module,Magento_Paypal
Express Checkout has been canceled.,Експрес замовлення було скасовано.,module,Magento_Paypal
Unable to cancel Express Checkout,Неможливо скасувати Експрес Checkout,module,Magento_Paypal
Please agree to all the terms and conditions before placing the order.,"Буль-ласка, погодьтеся з усіма правилами та умовами перед тим як розмістити замовлення.",module,Magento_Paypal
We can't place the order.,Ми не можемо розмістити замовлення.,module,Magento_Paypal
We can't process Express Checkout approval.,Ми не можемо обробити затвердження Експрес Checkout.,module,Magento_Paypal
We can't initialize Express Checkout review.,Ми не можемо ініціювати Експрес Checkout відгук.,module,Magento_Paypal
We can't update shipping method.,Ми не можемо змінити спосіб доставки.,module,Magento_Paypal
We can't start Express Checkout.,Ми не можемо почати експрес Checkout.,module,Magento_Paypal
"To check out, please sign in with your email address.","Для того, щоб перевірити, будь ласка, увійдіть на свою адресу електронної пошти.",module,Magento_Paypal
"Sorry, but something went wrong","Вибачте, але щось пішло не так",module,Magento_Paypal
Your payment has been declined. Please try again.,Ваш платіж було відхилено. Будь ласка спробуйте ще раз.,module,Magento_Paypal
Requested payment method does not match with order.,Запитаний спосіб оплати не відповідає порядку.,module,Magento_Paypal
Would you like to sign a billing agreement to streamline further purchases with PayPal?,"Ви хочете, щоб підписати угоду про білінгової раціоналізувати подальші покупки з PayPal?",module,Magento_Paypal
"Error processing payment, please try again later.","оплата обробка помилок, будь ласка, спробуйте ще раз пізніше.",module,Magento_Paypal
Payment Gateway is unreachable at the moment. Please use another payment option.,"Платіжний шлюз недоступний в даний момент. Будь ласка, використовуйте інший варіант оплати.",module,Magento_Paypal
PayPal response hasn't required fields.,відповідь PayPal не обов'язкові для заповнення.,module,Magento_Paypal
Something went wrong while processing your order.,Щось пішло не так при обробці вашого замовлення.,module,Magento_Paypal
PayPal gateway has rejected request. %1,шлюз PayPal відхилив запит.  %1,module,Magento_Paypal
The PayPal gateway rejected the request. %1,Шлюз PayPal відхилив запит.  %1,module,Magento_Paypal
I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.,"Мені дуже шкода, - але ми не змогли обробити ваш платіж. Будь ласка, спробуйте інший спосіб оплати або зв'яжіться з нами, щоб ми могли допомогти вам.",module,Magento_Paypal
I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.,"Мені дуже шкода, - але ми не в змозі завершити угоду. Будь ласка, зв'яжіться з нами, щоб ми могли допомогти вам.",module,Magento_Paypal
"A match of the Shipping Address City, State, and Postal Code failed.","Збіг по Shipping Адреса Місто, штат, поштовий індекс і не вдалося.",module,Magento_Paypal
The payment method code is not set.,Код способу оплати не встановлено.,module,Magento_Paypal
The reference ID is not set.,Опорний ідентифікатор не встановлено.,module,Magento_Paypal
Unable to save Billing Agreement:,Неможливо зберегти угоди про виставлення рахунку:,module,Magento_Paypal
Active,активний,module,Magento_Paypal
Canceled,Скасовано,module,Magento_Paypal
The customer ID is not set.,Ідентифікатор клієнта не встановлено.,module,Magento_Paypal
The Billing Agreement status is not set.,Статус Угоди про оплату не встановлено.,module,Magento_Paypal
The PayPal certificate does not exist.,Сертифікат PayPal не існує.,module,Magento_Paypal
We prefer PayPal (150 X 60),Ми вважаємо за краще PayPal (150 X 60),module,Magento_Paypal
We prefer PayPal (150 X 40),Ми вважаємо за краще PayPal (150 X 40),module,Magento_Paypal
Now accepting PayPal (150 X 60),Тепер приймати PayPal (150 X 60),module,Magento_Paypal
Now accepting PayPal (150 X 40),Тепер приймати PayPal (150 X 40),module,Magento_Paypal
Payments by PayPal (150 X 60),Оплата через PayPal (150 х 60),module,Magento_Paypal
Payments by PayPal (150 X 40),Оплата через PayPal (150 х 40),module,Magento_Paypal
Shop now using (150 X 60),Магазин в даний час використовують (150 х 60),module,Magento_Paypal
Shop now using (150 X 40),Магазин в даний час використовують (150 х 40),module,Magento_Paypal
Dynamic,Динамічна,module,Magento_Paypal
Static,Статичний,module,Magento_Paypal
Shortcut,найкоротший шлях,module,Magento_Paypal
Acceptance Mark Image,Acceptance Mark Зображення,module,Magento_Paypal
Authorization,авторизація,module,Magento_Paypal
Sale,Продаж,module,Magento_Paypal
Yes,Так,module,Magento_Paypal
No,Ні,module,Magento_Paypal
For Virtual Quotes Only,Для віртуальних котирувань тільки,module,Magento_Paypal
Auto,автоматичний,module,Magento_Paypal
Ask Customer,Запитайте клієнтів,module,Magento_Paypal
Never,Ніколи,module,Magento_Paypal
IPN (Instant Payment Notification) Only,IPN (Миттєве повідомлення оплати) тільки,module,Magento_Paypal
API Signature,API Підпис,module,Magento_Paypal
API Certificate,сертифікат API,module,Magento_Paypal
The ordering amount of %1 is pending approval on the payment gateway.,Сума замовлення %1 очікує підтвердження на платіжний шлюз.,module,Magento_Paypal
Ordered amount of %1,Упорядкований сума %1,module,Magento_Paypal
We'll authorize the amount of %1 as soon as the payment gateway approves it.,"Ми санкціонувати суму %1, як тільки платіжний шлюз схвалює його.",module,Magento_Paypal
The authorized amount is %1.,Дозволено сума %1.,module,Magento_Paypal
The maximum number of child authorizations is reached.,Максимальна кількість дітей авторизаций досягається.,module,Magento_Paypal
"PayPal can't process orders with a zero balance due. To finish your purchase, please go through the standard checkout process.","PayPal не може обробляти замовлення з нульовим балансом через. Щоб завершити покупку, будь ласка, пройти через стандартний процес перевірки.",module,Magento_Paypal
A payer is not identified.,Платник не ідентифіковано.,module,Magento_Paypal
Cannot get secure form URL from PayPal,Неможливо отримати безпечну форму URL з PayPal,module,Magento_Paypal
Last Transaction ID,Остання угода ID,module,Magento_Paypal
This customer didn't include a confirmed address.,Цей клієнт не включає в себе підтверджений адресу.,module,Magento_Paypal
The payment is authorized but not settled.,"Оплата дозволена, але не вирішена.",module,Magento_Paypal
The payment eCheck is not cleared.,Оплата чек не очищається.,module,Magento_Paypal
The merchant holds a non-U.S. account and doesn't have a withdrawal mechanism.,Торговець тримає не в США. Рахунки і не має механізму виведення.,module,Magento_Paypal
The payment currency doesn't match any of the merchant's balances currency.,Валюта платежу не відповідає жодному з противаг валюти торговця.,module,Magento_Paypal
The payment is pending while it is being reviewed by PayPal for risk.,"Оплата в очікуванні, поки він знаходиться на розгляді в PayPal для ризику.",module,Magento_Paypal
The payment is pending because it was made to an email address that is not yet registered or confirmed.,"Оплата в очікуванні, тому що це було зроблено на адресу електронної пошти, який ще не зареєстрований або підтвердженим.",module,Magento_Paypal
The merchant account is not yet verified.,Торговий рахунок ще не підтверджений.,module,Magento_Paypal
The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.,Оплата була проведена за допомогою кредитної картки. Для отримання коштів торговця необхідно оновити обліковий запис для бізнесу або Premier статусу.,module,Magento_Paypal
"Sorry, but something went wrong. Please contact PayPal customer service.","Вибачте, але щось пішло не так. Будь ласка, зв'яжіться з PayPal обслуговування клієнтів.",module,Magento_Paypal
A reversal has occurred on this transaction due to a chargeback by your customer.,Розворот стався на цій угоду через платіж Вашого клієнтом.,module,Magento_Paypal
A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.,Розворот стався на цій операції через вашого клієнта викликаючи гарантію повернення грошей.,module,Magento_Paypal
A reversal has occurred on this transaction due to a complaint about the transaction from your customer.,Розворот стався на цій угоді в зв'язку зі скаргою про угоду від свого клієнта.,module,Magento_Paypal
A reversal has occurred on this transaction because you have given the customer a refund.,"Розворот стався на цій угоді, тому що ви дали клієнтові відшкодування.",module,Magento_Paypal
Reversal of an adjustment.,Відновлення коригування.,module,Magento_Paypal
Transaction reversal due to fraud detected by PayPal administrators.,реверсування транзакції через шахрайство виявлених адміністраторами PayPal.,module,Magento_Paypal
Transaction reversal by PayPal administrators.,реверсування транзакції адміністраторів PayPal.,module,Magento_Paypal
Reimbursement for a chargeback.,Відшкодування витрат на платежі.,module,Magento_Paypal
Settlement of a chargeback.,Врегулювання платежу.,module,Magento_Paypal
A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.,Розворот стався на цій угоді через суперечку клієнта підозрюючи несанкціонованого обмані.,module,Magento_Paypal
Buyer claims that he did not receive goods or service.,"Покупець стверджує, що він не отримав товар або послугу.",module,Magento_Paypal
Buyer claims that the goods or service received differ from merchant’s description of the goods or service.,"Покупець стверджує, що товари або послуги, отримані відрізнятися від опису купецьких товарів або послуг.",module,Magento_Paypal
Buyer claims that he/she did not authorize transaction.,"Покупець стверджує, що він / вона не дозволяє угоду.",module,Magento_Paypal
A case that has been resolved and close requires a reimbursement.,"Випадок, який був дозволений і близько вимагає відшкодування.",module,Magento_Paypal
Buyer claims that a possible duplicate payment was made to the merchant.,"Покупець стверджує, що можливий дублікат був здійснений платіж торговця.",module,Magento_Paypal
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","Покупець стверджує, що отриманий товар є незадовільним, несправний або пошкоджений.",module,Magento_Paypal
Unknown reason. Please contact PayPal customer service.,"Невідома причина. Будь ласка, зв'яжіться з PayPal обслуговування клієнтів.",module,Magento_Paypal
Payer ID,платник ID,module,Magento_Paypal
Payer Email,платник Email,module,Magento_Paypal
Payer Status,платник Статус,module,Magento_Paypal
Payer Address ID,Платник Адреса ID,module,Magento_Paypal
Payer Address Status,Платник Адреса Статус,module,Magento_Paypal
Merchant Protection Eligibility,Торговець захисту Прийнятність,module,Magento_Paypal
Triggered Fraud Filters,Тригерні Фільтри шахрайства,module,Magento_Paypal
Last Correlation ID,Остання Кореляція ID,module,Magento_Paypal
Address Verification System Response,Адреса Перевірка системи реагування,module,Magento_Paypal
CVV2 Check Result by PayPal,CVV2 Перевірка Результат по PayPal,module,Magento_Paypal
AVS zip,AVS зіп,module,Magento_Paypal
International AVS response,відповідь Міжнародний AVS,module,Magento_Paypal
Buyer's Tax ID,Покупця ідентифікаційний номер платника податків,module,Magento_Paypal
Buyer's Tax ID Type,Покупця ідентифікаційний номер платника податків Тип,module,Magento_Paypal
Complaint,скарга,module,Magento_Paypal
Dispute,суперечка,module,Magento_Paypal
Matched Address only (no ZIP),Підібраний Адреса тільки (НЕ ZIP),module,Magento_Paypal
Matched Address only (no ZIP) International,Підібраний Адреса тільки (НЕ ZIP) Міжнародний,module,Magento_Paypal
No Details matched,Немає Деталі не знайдено,module,Magento_Paypal
No Details matched. International,Немає Деталі не збігаються. міжнародний,module,Magento_Paypal
Exact Match.,Точний збіг.,module,Magento_Paypal
Exact Match. Address and Postal Code. International,Точний збіг. Адреса та поштовий індекс. міжнародний,module,Magento_Paypal
Exact Match. Address and Postal Code. UK-specific,Точний збіг. Адреса та поштовий індекс. Великобританія конкретних,module,Magento_Paypal
N/A. Not allowed for MOTO (Internet/Phone) transactions,N / A. Не допускається для MOTO (Інтернет / телефон) угод,module,Magento_Paypal
N/A. Global Unavailable,N / A. Глобальна Недоступний,module,Magento_Paypal
N/A. International Unavailable,N / A. Міжнародний Недоступний,module,Magento_Paypal
Matched five-digit ZIP only (no Address),НЕ сопрягающей п'ять-значний поштовий тільки (без адреси),module,Magento_Paypal
Matched Postal Code only (no Address),Підібраний Поштовий індекс тільки (без адреси),module,Magento_Paypal
N/A. Retry,N / A. Retry,module,Magento_Paypal
N/A. Service not Supported,N / A. Сервіс не підтримується,module,Magento_Paypal
N/A. Unavailable,N / A. недоступний,module,Magento_Paypal
Matched whole nine-didgit ZIP (no Address),НЕ сопрягающей цілому дев'ять-didgit ZIP (без адреси),module,Magento_Paypal
Yes. Matched Address and five-didgit ZIP,Так. Підібраний Адреса і п'ять-didgit ZIP,module,Magento_Paypal
All the address information matched,Вся інформація адреса відповідає,module,Magento_Paypal
None of the address information matched,Жоден з інформації адреси не відповідають,module,Magento_Paypal
Part of the address information matched,Частина інформації адреси відповідає,module,Magento_Paypal
N/A. The merchant did not provide AVS information,N / A. Торговець не надає інформацію AVS,module,Magento_Paypal
"N/A. Address not checked, or acquirer had no response. Service not available","N / A. Адреса не встановлено, чи набувач не було ніякої відповіді. послуга недоступна",module,Magento_Paypal
Matched (CVV2CSC),Узгоджені (CVV2CSC),module,Magento_Paypal
No match,немає збігів,module,Magento_Paypal
N/A. Not processed,N / A. Чи не оброблено,module,Magento_Paypal
N/A. Service not supported,N / A. Сервіс не підтримується,module,Magento_Paypal
N/A. Service not available,N / A. послуга недоступна,module,Magento_Paypal
N/A. No response,N / A. Немає відповіді,module,Magento_Paypal
Matched (CVV2),Узгоджені (CVV2),module,Magento_Paypal
